annotation_id,filename,geometry,annotation_class,us_jpeg_url,eu_jpeg_url,asia_jpeg_url
C12_B267_S12_2,C12_B267_S12.tif,"POLYGON ((11806.43807033197 15202.59737090795, 11806.43807033197 16506.93739886107, 13110.77809828508 16506.93739886107, 13110.77809828508 15202.59737090795, 11806.43807033197 15202.59737090795))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B267_S12_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B267_S12_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B267_S12_2.jpeg
C12_B267_S12_3,C12_B267_S12.tif,"POLYGON ((13129.7453109934 14131.83755638903, 13129.7453109934 15436.17758434215, 14434.08533894652 15436.17758434215, 14434.08533894652 14131.83755638903, 13129.7453109934 14131.83755638903))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B267_S12_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B267_S12_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B267_S12_3.jpeg
C12_B267_S12_4,C12_B267_S12.tif,"POLYGON ((14004.69050713321 15778.27745631511, 14004.69050713321 17082.61748426823, 15309.03053508633 17082.61748426823, 15309.03053508633 15778.27745631511, 14004.69050713321 15778.27745631511))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B267_S12_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B267_S12_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B267_S12_4.jpeg
C12_B264_S12_0,C12_B264_S12.tif,"POLYGON ((13633.15240773355 52311.59706919518, 13633.15240773355 53615.9370971483, 14937.49243568666 53615.9370971483, 14937.49243568666 52311.59706919518, 13633.15240773355 52311.59706919518))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B264_S12_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B264_S12_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B264_S12_0.jpeg
C12_B264_S12_1,C12_B264_S12.tif,"POLYGON ((13883.42911860191 50976.29510787063, 13883.42911860191 52280.63513582375, 15187.76914655502 52280.63513582375, 15187.76914655502 50976.29510787063, 13883.42911860191 50976.29510787063))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B264_S12_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B264_S12_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B264_S12_1.jpeg
C12_B264_S12_2,C12_B264_S12.tif,"POLYGON ((11524.36774245305 50856.86783991003, 11524.36774245305 52161.20786786315, 12828.70777040616 52161.20786786315, 12828.70777040616 50856.86783991003, 11524.36774245305 50856.86783991003))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B264_S12_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B264_S12_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B264_S12_2.jpeg
C12_B264_S12_3,C12_B264_S12.tif,"POLYGON ((8854.97242200982 51227.28144354596, 8854.97242200982 52531.62147149908, 10159.31244996294 52531.62147149908, 10159.31244996294 51227.28144354596, 8854.97242200982 51227.28144354596))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B264_S12_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B264_S12_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B264_S12_3.jpeg
C12_B264_S12_4,C12_B264_S12.tif,"POLYGON ((10189.40330522217 50741.71551543051, 10189.40330522217 52046.05554338363, 11493.74333317529 52046.05554338363, 11493.74333317529 50741.71551543051, 10189.40330522217 50741.71551543051))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B264_S12_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B264_S12_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B264_S12_4.jpeg
C12_B266_S12_0,C12_B266_S12.tif,"POLYGON ((13990.08569544429 22518.19546351662, 13990.08569544429 23822.53549146973, 15294.4257233974 23822.53549146973, 15294.4257233974 22518.19546351662, 13990.08569544429 22518.19546351662))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B266_S12_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B266_S12_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B266_S12_0.jpeg
C12_B266_S12_1,C12_B266_S12.tif,"POLYGON ((15269.83459677732 23305.91143308942, 15269.83459677732 24610.25146104254, 16574.17462473044 24610.25146104254, 16574.17462473044 23305.91143308942, 15269.83459677732 23305.91143308942))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B266_S12_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B266_S12_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B266_S12_1.jpeg
C12_B266_S12_2,C12_B266_S12.tif,"POLYGON ((14375.00949574178 24651.89464939717, 14375.00949574178 25956.23467735028, 15679.3495236949 25956.23467735028, 15679.3495236949 24651.89464939717, 14375.00949574178 24651.89464939717))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B266_S12_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B266_S12_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B266_S12_2.jpeg
C12_B266_S12_3,C12_B266_S12.tif,"POLYGON ((14259.55835904976 25988.70691109965, 14259.55835904976 27293.04693905277, 15563.89838700287 27293.04693905277, 15563.89838700287 25988.70691109965, 14259.55835904976 25988.70691109965))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B266_S12_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B266_S12_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B266_S12_3.jpeg
C12_B265_S12_0,C12_B265_S12.tif,"POLYGON ((15701.25310659582 41409.18395006818, 15701.25310659582 42713.5239780213, 17005.59313454893 42713.5239780213, 17005.59313454893 41409.18395006818, 15701.25310659582 41409.18395006818))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B265_S12_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B265_S12_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B265_S12_0.jpeg
C12_B265_S12_1,C12_B265_S12.tif,"POLYGON ((14300.64678739247 42499.3315825827, 14300.64678739247 43803.67161053582, 15604.98681534558 43803.67161053582, 15604.98681534558 42499.3315825827, 14300.64678739247 42499.3315825827))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B265_S12_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B265_S12_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B265_S12_1.jpeg
C12_B265_S12_2,C12_B265_S12.tif,"POLYGON ((12662.61641198708 44069.93967656655, 12662.61641198708 45374.27970451967, 13966.9564399402 45374.27970451967, 13966.9564399402 44069.93967656655, 12662.61641198708 44069.93967656655))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B265_S12_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B265_S12_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B265_S12_2.jpeg
C12_B265_S12_3,C12_B265_S12.tif,"POLYGON ((11161.3087460744 44034.12755824774, 11161.3087460744 45338.46758620086, 12465.64877402752 45338.46758620086, 12465.64877402752 44034.12755824774, 11161.3087460744 44034.12755824774))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B265_S12_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B265_S12_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B265_S12_3.jpeg
C12_B265_S12_4,C12_B265_S12.tif,"POLYGON ((11161.3087460744 44034.12755824774, 11161.3087460744 45338.46758620086, 12465.64877402752 45338.46758620086, 12465.64877402752 44034.12755824774, 11161.3087460744 44034.12755824774))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B265_S12_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B265_S12_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B265_S12_4.jpeg
C12_B265_S12_5,C12_B265_S12.tif,"POLYGON ((9608.463462776692 43922.07541915243, 9608.463462776692 45226.41544710555, 10912.80349072981 45226.41544710555, 10912.80349072981 43922.07541915243, 9608.463462776692 43922.07541915243))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C12_B265_S12_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C12_B265_S12_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C12_B265_S12_5.jpeg
C11_B141_S11_4,C11_B141_S11.tif,"POLYGON ((65924.41613955866 193853.5382014884, 65924.41613955866 195090.4744698994, 67161.35240796971 195090.4744698994, 67161.35240796971 193853.5382014884, 65924.41613955866 193853.5382014884))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B141_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B141_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B141_S11_4.jpeg
C11_B141_S11_5,C11_B141_S11.tif,"POLYGON ((61266.71262005428 193745.7764359846, 61266.71262005428 194982.7127043957, 62503.64888846534 194982.7127043957, 62503.64888846534 193745.7764359846, 61266.71262005428 193745.7764359846))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B141_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B141_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B141_S11_5.jpeg
C11_B141_S11_6,C11_B141_S11.tif,"POLYGON ((60821.9937088622 192140.2819510187, 60821.9937088622 193377.2182194297, 62058.92997727326 193377.2182194297, 62058.92997727326 192140.2819510187, 60821.9937088622 192140.2819510187))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B141_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B141_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B141_S11_6.jpeg
C11_B141_S11_7,C11_B141_S11.tif,"POLYGON ((33569.30185222496 195730.896424475, 33569.30185222496 196967.832692886, 34806.23812063602 196967.832692886, 34806.23812063602 195730.896424475, 33569.30185222496 195730.896424475))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B141_S11_7.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B141_S11_7.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B141_S11_7.jpeg
C11_B141_S11_8,C11_B141_S11.tif,"POLYGON ((33648.71986720106 194244.3535902212, 33648.71986720106 195481.2898586323, 34885.65613561211 195481.2898586323, 34885.65613561211 194244.3535902212, 33648.71986720106 194244.3535902212))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B141_S11_8.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B141_S11_8.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B141_S11_8.jpeg
C11_B141_S11_9,C11_B141_S11.tif,"POLYGON ((35278.2459835431 194832.0716819856, 35278.2459835431 196069.0079503967, 36515.18225195415 196069.0079503967, 36515.18225195415 194832.0716819856, 35278.2459835431 194832.0716819856))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B141_S11_9.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B141_S11_9.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B141_S11_9.jpeg
C11_B038_S11_2,C11_B038_S11.tif,"POLYGON ((212150.3732061426 185367.1263859056, 212150.3732061426 186604.0626543167, 213387.3094745537 186604.0626543167, 213387.3094745537 185367.1263859056, 212150.3732061426 185367.1263859056))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B038_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B038_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B038_S11_2.jpeg
C11_B038_S11_3,C11_B038_S11.tif,"POLYGON ((216454.6198063195 182668.7443730219, 216454.6198063195 183905.6806414329, 217691.5560747306 183905.6806414329, 217691.5560747306 182668.7443730219, 216454.6198063195 182668.7443730219))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B038_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B038_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B038_S11_3.jpeg
C11_B038_S11_4,C11_B038_S11.tif,"POLYGON ((216401.3040064913 194521.4674752548, 216401.3040064913 195758.4037436658, 217638.2402749023 195758.4037436658, 217638.2402749023 194521.4674752548, 216401.3040064913 194521.4674752548))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B038_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B038_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B038_S11_4.jpeg
C11_B038_S11_5,C11_B038_S11.tif,"POLYGON ((217390.5677170034 192582.0139623237, 217390.5677170034 193818.9502307348, 218627.5039854145 193818.9502307348, 218627.5039854145 192582.0139623237, 217390.5677170034 192582.0139623237))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B038_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B038_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B038_S11_5.jpeg
C11_B038_S11_6,C11_B038_S11.tif,"POLYGON ((214808.8596633329 191363.7844539189, 214808.8596633329 192600.72072233, 216045.795931744 192600.72072233, 216045.795931744 191363.7844539189, 214808.8596633329 191363.7844539189))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B038_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B038_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B038_S11_6.jpeg
C11_B071_S11_2,C11_B071_S11.tif,"POLYGON ((32919.2167046524 132034.0245647042, 32919.2167046524 133270.9608331153, 34156.15297306346 133270.9608331153, 34156.15297306346 132034.0245647042, 32919.2167046524 132034.0245647042))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_2.jpeg
C11_B071_S11_3,C11_B071_S11.tif,"POLYGON ((33311.67100924383 127126.6506303282, 33311.67100924383 128363.5868987392, 34548.60727765488 128363.5868987392, 34548.60727765488 127126.6506303282, 33311.67100924383 127126.6506303282))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_3.jpeg
C11_B071_S11_4,C11_B071_S11.tif,"POLYGON ((30041.05185943357 125650.8864902411, 30041.05185943357 126887.8227586522, 31277.98812784462 126887.8227586522, 31277.98812784462 125650.8864902411, 30041.05185943357 125650.8864902411))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_4.jpeg
C11_B071_S11_5,C11_B071_S11.tif,"POLYGON ((28843.28851382671 122444.2919372317, 28843.28851382671 123681.2282056428, 30080.22478223776 123681.2282056428, 30080.22478223776 122444.2919372317, 28843.28851382671 122444.2919372317))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_5.jpeg
C11_B071_S11_6,C11_B071_S11.tif,"POLYGON ((29477.34993409385 119833.9600875527, 29477.34993409385 121070.8963559638, 30714.2862025049 121070.8963559638, 30714.2862025049 119833.9600875527, 29477.34993409385 119833.9600875527))",3,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_6.jpeg
C11_B071_S11_7,C11_B071_S11.tif,"POLYGON ((45892.32154495547 113228.0261317795, 45892.32154495547 114464.9624001905, 47129.25781336652 114464.9624001905, 47129.25781336652 113228.0261317795, 45892.32154495547 113228.0261317795))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_7.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_7.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_7.jpeg
C11_B071_S11_8,C11_B071_S11.tif,"POLYGON ((45908.56578062265 115093.3450457639, 45908.56578062265 116330.281314175, 47145.5020490337 116330.281314175, 47145.5020490337 115093.3450457639, 45908.56578062265 115093.3450457639))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_8.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_8.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_8.jpeg
C11_B071_S11_9,C11_B071_S11.tif,"POLYGON ((45891.61736087191 116894.7159029107, 45891.61736087191 118131.6521713217, 47128.55362928296 118131.6521713217, 47128.55362928296 116894.7159029107, 45891.61736087191 116894.7159029107))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B071_S11_9.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B071_S11_9.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B071_S11_9.jpeg
C11_B079_S11_0,C11_B079_S11.tif,"POLYGON ((65513.26798792444 132970.0782932291, 65513.26798792444 134207.0145616402, 66750.20425633549 134207.0145616402, 66750.20425633549 132970.0782932291, 65513.26798792444 132970.0782932291))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B079_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B079_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B079_S11_0.jpeg
C11_B079_S11_1,C11_B079_S11.tif,"POLYGON ((50288.56852156072 241432.7370843873, 50288.56852156072 242669.6733527984, 51525.50478997178 242669.6733527984, 51525.50478997178 241432.7370843873, 50288.56852156072 241432.7370843873))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B079_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B079_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B079_S11_1.jpeg
C11_B079_S11_2,C11_B079_S11.tif,"POLYGON ((49006.66767554802 240239.430596223, 49006.66767554802 241476.366864634, 50243.60394395907 241476.366864634, 50243.60394395907 240239.430596223, 49006.66767554802 240239.430596223))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B079_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B079_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B079_S11_2.jpeg
C11_B079_S11_3,C11_B079_S11.tif,"POLYGON ((47635.06083145543 239829.6957270359, 47635.06083145543 241066.6319954469, 48871.99709986648 241066.6319954469, 48871.99709986648 239829.6957270359, 47635.06083145543 239829.6957270359))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B079_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B079_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B079_S11_3.jpeg
C11_B079_S11_4,C11_B079_S11.tif,"POLYGON ((46314.25257733823 239110.0490357177, 46314.25257733823 240346.9853041288, 47551.18884574928 240346.9853041288, 47551.18884574928 239110.0490357177, 46314.25257733823 239110.0490357177))",2,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B079_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B079_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B079_S11_4.jpeg
C11_B104_S11_0,C11_B104_S11.tif,"POLYGON ((194227.5318657945 132924.7193657945, 194227.5318657945 134161.6556342055, 195464.4681342055 134161.6556342055, 195464.4681342055 132924.7193657945, 194227.5318657945 132924.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B104_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B104_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B104_S11_0.jpeg
C11_B104_S11_1,C11_B104_S11.tif,"POLYGON ((195679.5318657945 130880.7193657945, 195679.5318657945 132117.6556342055, 196916.4681342055 132117.6556342055, 196916.4681342055 130880.7193657945, 195679.5318657945 130880.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B104_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B104_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B104_S11_1.jpeg
C11_B104_S11_2,C11_B104_S11.tif,"POLYGON ((187679.5318657945 131916.7193657945, 187679.5318657945 133153.6556342055, 188916.4681342055 133153.6556342055, 188916.4681342055 131916.7193657945, 187679.5318657945 131916.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B104_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B104_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B104_S11_2.jpeg
C11_B104_S11_3,C11_B104_S11.tif,"POLYGON ((186691.5318657945 133160.7193657945, 186691.5318657945 134397.6556342055, 187928.4681342055 134397.6556342055, 187928.4681342055 133160.7193657945, 186691.5318657945 133160.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B104_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B104_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B104_S11_3.jpeg
C11_B104_S11_4,C11_B104_S11.tif,"POLYGON ((188639.5318657945 136116.7193657945, 188639.5318657945 137353.6556342055, 189876.4681342055 137353.6556342055, 189876.4681342055 136116.7193657945, 188639.5318657945 136116.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B104_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B104_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B104_S11_4.jpeg
C11_B014_S11_0,C11_B014_S11.tif,"POLYGON ((202151.5318657945 177820.7193657945, 202151.5318657945 179057.6556342055, 203388.4681342055 179057.6556342055, 203388.4681342055 177820.7193657945, 202151.5318657945 177820.7193657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_0.jpeg
C11_B014_S11_1,C11_B014_S11.tif,"POLYGON ((203385.5318657945 174019.9068657945, 203385.5318657945 175256.8431342055, 204622.4681342055 175256.8431342055, 204622.4681342055 174019.9068657945, 203385.5318657945 174019.9068657945))",0,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_1.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_1.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_1.jpeg
C11_B014_S11_2,C11_B014_S11.tif,"POLYGON ((204801.5318657945 177699.9068657945, 204801.5318657945 178936.8431342055, 206038.4681342055 178936.8431342055, 206038.4681342055 177699.9068657945, 204801.5318657945 177699.9068657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_2.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_2.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_2.jpeg
C11_B014_S11_3,C11_B014_S11.tif,"POLYGON ((207805.5318657945 174878.7193657945, 207805.5318657945 176115.6556342055, 209042.4681342055 176115.6556342055, 209042.4681342055 174878.7193657945, 207805.5318657945 174878.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_3.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_3.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_3.jpeg
C11_B014_S11_4,C11_B014_S11.tif,"POLYGON ((201535.5318657945 222280.7193657945, 201535.5318657945 223517.6556342055, 202772.4681342055 223517.6556342055, 202772.4681342055 222280.7193657945, 201535.5318657945 222280.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_4.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_4.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_4.jpeg
C11_B014_S11_5,C11_B014_S11.tif,"POLYGON ((202671.5318657945 224616.7193657945, 202671.5318657945 225853.6556342055, 203908.4681342055 225853.6556342055, 203908.4681342055 224616.7193657945, 202671.5318657945 224616.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_5.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_5.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_5.jpeg
C11_B014_S11_6,C11_B014_S11.tif,"POLYGON ((203291.5318657945 223360.7193657945, 203291.5318657945 224597.6556342055, 204528.4681342055 224597.6556342055, 204528.4681342055 223360.7193657945, 203291.5318657945 223360.7193657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B014_S11_6.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B014_S11_6.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B014_S11_6.jpeg
C11_B101_S11_0,C11_B101_S11.tif,"POLYGON ((67921.53186579447 253595.9068657945, 67921.53186579447 254832.8431342055, 69158.46813420553 254832.8431342055, 69158.46813420553 253595.9068657945, 67921.53186579447 253595.9068657945))",1,s3://drivendata-competition-sfp-public/train/annotated_regions/C11_B101_S11_0.jpeg,s3://drivendata-competition-sfp-public-eu/train/annotated_regions/C11_B101_S11_0.jpeg,s3://drivendata-competition-sfp-public-asia/train/annotated_regions/C11_B101_S11_0.jpeg
